transaction_id,date,branch_id,branch_name,kota,provinsi,rating_cabang,product_id,product_name,actual_price,discount_percentage,persentase_gross_laba,nett_sales,nett_profit,rating_transaksi
TRX4153278,30/06/2021,15418,Kimia Farma - Klinik & Apotek,Pematangsiantar,Sumatera Utara,"4,9",KF141,Drugs for obstructive airway diseases,221100,"0,06","0,2",207834,"41566,8",3
TRX2395826,21/07/2020,28380,Kimia Farma - Klinik-Apotek-Laboratorium,Bekasi,Jawa Barat,"4,1",KF141,Drugs for obstructive airway diseases,221100,"0,03","0,2",214467,"42893,4",3
TRX2161529,01/04/2023,82636,Kimia Farma - Apotek,Palu,Sulawesi Tengah,"4,7",KF141,Drugs for obstructive airway diseases,221100,"0,09","0,2",201201,"40240,2",3
TRX7339850,12/01/2020,78847,Kimia Farma - Klinik-Apotek-Laboratorium,Batam,Kepulauan Riau,"4,6",KF141,Drugs for obstructive airway diseases,221100,"0,04","0,2",212256,"42451,2",3
TRX2225688,10/03/2023,49606,Kimia Farma - Apotek,Palu,Sulawesi Tengah,"4,6",KF141,Drugs for obstructive airway diseases,221100,"0,08","0,2",203412,"40682,4",3
TRX4299302,08/08/2021,33502,Kimia Farma - Klinik & Apotek,Padang,Sumatera Barat,"3,9",KF141,Drugs for obstructive airway diseases,221100,"0,14","0,2",190146,"38029,2",3
TRX6753094,31/10/2021,53199,Kimia Farma - Apotek,Sukabumi,Jawa Barat,4,KF141,Drugs for obstructive airway diseases,221100,"0,08","0,2",203412,"40682,4",3
TRX8696145,25/07/2023,86997,Kimia Farma - Klinik-Apotek-Laboratorium,Pariaman,Sumatera Barat,"4,3",KF141,Drugs for obstructive airway diseases,221100,"0,04","0,2",212256,"42451,2",3
TRX9488911,31/01/2023,20735,Kimia Farma - Klinik & Apotek,Denpasar,Bali,"4,9",KF141,Drugs for obstructive airway diseases,221100,"0,14","0,2",190146,"38029,2",3
TRX2094251,09/01/2020,64359,Kimia Farma - Klinik & Apotek,Sukabumi,Jawa Barat,"4,1",KF141,Drugs for obstructive airway diseases,221100,"0,04","0,2",212256,"42451,2",3
TRX9857711,19/02/2022,45266,Kimia Farma - Klinik & Apotek,Palembang,Sumatera Selatan,4,KF141,Drugs for obstructive airway diseases,221100,"0,12","0,2",194568,"38913,6",3
TRX8554205,04/01/2021,76351,Kimia Farma - Apotek,Palu,Sulawesi Tengah,"4,4",KF141,Drugs for obstructive airway diseases,221100,"0,05","0,2",210045,42009,3
TRX7072610,30/08/2020,25090,Kimia Farma - Apotek,Sukabumi,Jawa Barat,"4,1",KF141,Drugs for obstructive airway diseases,221100,"0,06","0,2",207834,"41566,8",3
TRX4731376,21/06/2022,23248,Kimia Farma - Apotek,Bima,Nusa Tenggara Barat,"4,1",KF141,Drugs for obstructive airway diseases,221100,"0,08","0,2",203412,"40682,4",3
TRX2228843,30/10/2022,25962,Kimia Farma - Klinik & Apotek,Garut,Jawa Barat,"4,8",KF141,Drugs for obstructive airway diseases,221100,"0,12","0,2",194568,"38913,6",3
TRX4077798,07/03/2020,30282,Kimia Farma - Apotek,Ciamis,Jawa Barat,"4,4",KF141,Drugs for obstructive airway diseases,221100,"0,01","0,2",218889,"43777,8",3
TRX7607178,06/02/2020,58202,Kimia Farma - Klinik-Apotek-Laboratorium,Manado,Sulawesi Utara,"3,9",KF141,Drugs for obstructive airway diseases,221100,"0,06","0,2",207834,"41566,8",3
TRX2451375,06/06/2021,60078,Kimia Farma - Klinik & Apotek,Denpasar,Bali,"4,4",KF141,Drugs for obstructive airway diseases,221100,"0,09","0,2",201201,"40240,2",3
TRX9895400,11/06/2023,66611,Kimia Farma - Klinik-Apotek-Laboratorium,Garut,Jawa Barat,"4,4",KF141,Drugs for obstructive airway diseases,221100,0,"0,2",221100,44220,3
TRX7517253,25/07/2023,76470,Kimia Farma - Klinik & Apotek,Purwakarta,Jawa Barat,"4,3",KF141,Drugs for obstructive airway diseases,221100,0,"0,2",221100,44220,3
TRX9413434,03/06/2020,31233,Kimia Farma - Klinik-Apotek-Laboratorium,Bogor,Jawa Barat,"4,7",KF141,Drugs for obstructive airway diseases,221100,"0,07","0,2",205623,"41124,6",3
TRX7774977,18/08/2023,31305,Kimia Farma - Apotek,Sibolga,Sumatera Utara,"4,2",KF141,Drugs for obstructive airway diseases,221100,"0,04","0,2",212256,"42451,2",3
TRX4117588,21/11/2020,24223,Kimia Farma - Klinik & Apotek,Makassar,Sulawesi Selatan,"4,7",KF141,Drugs for obstructive airway diseases,221100,"0,05","0,2",210045,42009,3
TRX3370593,23/12/2020,28053,Kimia Farma - Apotek,Semarang,Jawa Tengah,"4,1",KF141,Drugs for obstructive airway diseases,221100,"0,14","0,2",190146,"38029,2",3
TRX1431667,02/04/2021,23824,Kimia Farma - Klinik & Apotek,Pekanbaru,Riau,"4,9",KF141,Drugs for obstructive airway diseases,221100,"0,04","0,2",212256,"42451,2",3
TRX9797653,18/12/2020,80525,Kimia Farma - Apotek,Subang,Jawa Barat,"4,1",KF141,Drugs for obstructive airway diseases,221100,"0,07","0,2",205623,"41124,6",3
TRX1450790,06/06/2022,43283,Kimia Farma - Apotek,Surabaya,Jawa Timur,"4,6",KF141,Drugs for obstructive airway diseases,221100,"0,11","0,2",196779,"39355,8",3
TRX1298250,03/12/2020,48243,Kimia Farma - Klinik & Apotek,Tasikmalaya,Jawa Barat,"4,1",KF141,Drugs for obstructive airway diseases,221100,"0,1","0,2",198990,39798,3
TRX7512941,18/10/2021,90145,Kimia Farma - Klinik-Apotek-Laboratorium,Padang Sidempuan,Sumatera Utara,"4,5",KF141,Drugs for obstructive airway diseases,221100,"0,07","0,2",205623,"41124,6",3
TRX2419848,23/04/2023,74277,Kimia Farma - Klinik & Apotek,Mataram,Nusa Tenggara Barat,"4,7",KF141,Drugs for obstructive airway diseases,221100,"0,11","0,2",196779,"39355,8",3
TRX6641837,17/10/2022,38599,Kimia Farma - Klinik & Apotek,Yogyakarta,DI Yogyakarta,"4,8",KF141,Drugs for obstructive airway diseases,221100,"0,12","0,2",194568,"38913,6",3
TRX5782722,04/11/2020,55402,Kimia Farma - Klinik-Apotek-Laboratorium,Purwakarta,Jawa Barat,"4,9",KF141,Drugs for obstructive airway diseases,221100,"0,08","0,2",203412,"40682,4",3
TRX2027171,05/03/2022,21578,Kimia Farma - Klinik-Apotek-Laboratorium,Cirebon,Jawa Barat,4,KF141,Drugs for obstructive airway diseases,221100,"0,06","0,2",207834,"41566,8",3
TRX8981153,04/06/2022,51160,Kimia Farma - Klinik & Apotek,Lhokseumawe,Aceh,"4,9",KF141,Drugs for obstructive airway diseases,221100,"0,06","0,2",207834,"41566,8",3
TRX5275608,29/04/2023,67303,Kimia Farma - Klinik-Apotek-Laboratorium,Magelang,Jawa Tengah,"3,9",KF141,Drugs for obstructive airway diseases,221100,"0,07","0,2",205623,"41124,6",3
TRX5045236,06/01/2023,87218,Kimia Farma - Klinik-Apotek-Laboratorium,Samarinda,Kalimantan Timur,"4,2",KF141,Drugs for obstructive airway diseases,221100,"0,01","0,2",218889,"43777,8",3
TRX2884219,18/12/2022,67807,Kimia Farma - Apotek,Tanjungpinang,Kepulauan Riau,"4,4",KF141,Drugs for obstructive airway diseases,221100,"0,12","0,2",194568,"38913,6",3
TRX1055349,16/04/2020,40699,Kimia Farma - Apotek,Surabaya,Jawa Timur,"4,1",KF141,Drugs for obstructive airway diseases,221100,"0,02","0,2",216678,"43335,6",3
TRX1314688,15/05/2020,45521,Kimia Farma - Klinik & Apotek,Pekanbaru,Riau,"4,8",KF141,Drugs for obstructive airway diseases,221100,"0,07","0,2",205623,"41124,6",3
TRX5535908,23/04/2021,31494,Kimia Farma - Klinik-Apotek-Laboratorium,Gorontalo,Gorontalo,"4,6",KF141,Drugs for obstructive airway diseases,221100,"0,1","0,2",198990,39798,3
TRX6869209,19/02/2021,82095,Kimia Farma - Apotek,Tomohon,Sulawesi Utara,"4,4",KF141,Drugs for obstructive airway diseases,221100,"0,12","0,2",194568,"38913,6",3
TRX4316926,01/10/2023,67153,Kimia Farma - Klinik & Apotek,Makassar,Sulawesi Selatan,"4,4",KF141,Drugs for obstructive airway diseases,221100,"0,09","0,2",201201,"40240,2",3
TRX4576978,02/12/2020,68330,Kimia Farma - Klinik-Apotek-Laboratorium,Magelang,Jawa Tengah,"4,6",KF141,Drugs for obstructive airway diseases,221100,"0,13","0,2",192357,"38471,4",3
TRX7023850,24/03/2023,91061,Kimia Farma - Klinik & Apotek,Tasikmalaya,Jawa Barat,"4,8",KF141,Drugs for obstructive airway diseases,221100,"0,08","0,2",203412,"40682,4",3
TRX1906125,17/06/2020,49864,Kimia Farma - Apotek,Banda Aceh,Aceh,"4,3",KF141,Drugs for obstructive airway diseases,221100,"0,03","0,2",214467,"42893,4",3
TRX1571798,06/11/2021,44780,Kimia Farma - Klinik & Apotek,Ambon,Maluku,"4,5",KF141,Drugs for obstructive airway diseases,221100,"0,12","0,2",194568,"38913,6",3
TRX6174451,20/01/2020,69482,Kimia Farma - Klinik & Apotek,Kendari,Sulawesi Tenggara,"4,2",KF141,Drugs for obstructive airway diseases,221100,"0,1","0,2",198990,39798,3
TRX3196269,21/11/2021,21171,Kimia Farma - Apotek,Indramayu,Jawa Barat,4,KF141,Drugs for obstructive airway diseases,221100,"0,09","0,2",201201,"40240,2",3
TRX7275617,06/01/2021,96500,Kimia Farma - Klinik & Apotek,Probolinggo,Jawa Timur,"4,7",KF141,Drugs for obstructive airway diseases,221100,"0,08","0,2",203412,"40682,4",3
TRX3090551,08/06/2020,30563,Kimia Farma - Klinik & Apotek,Purwakarta,Jawa Barat,"3,9",KF141,Drugs for obstructive airway diseases,221100,"0,13","0,2",192357,"38471,4",3
TRX9653385,29/08/2020,29281,Kimia Farma - Apotek,Banjarmasin,Kalimantan Selatan,"4,7",KF141,Drugs for obstructive airway diseases,221100,"0,07","0,2",205623,"41124,6",3
TRX2590755,16/02/2022,35746,Kimia Farma - Apotek,Surabaya,Jawa Timur,"4,5",KF141,Drugs for obstructive airway diseases,221100,"0,04","0,2",212256,"42451,2",3
TRX4279677,23/08/2021,61961,Kimia Farma - Klinik-Apotek-Laboratorium,Garut,Jawa Barat,"4,2",KF141,Drugs for obstructive airway diseases,221100,0,"0,2",221100,44220,3
TRX7879114,13/10/2022,85981,Kimia Farma - Klinik-Apotek-Laboratorium,Cirebon,Jawa Barat,"4,3",KF141,Drugs for obstructive airway diseases,221100,"0,14","0,2",190146,"38029,2",3
TRX9522867,28/05/2023,76512,Kimia Farma - Klinik & Apotek,Bogor,Jawa Barat,"4,7",KF147,Antihistamines for systemic use,684900,"0,1","0,3",616410,184923,3
TRX1594078,23/06/2020,56379,Kimia Farma - Klinik-Apotek-Laboratorium,Semarang,Jawa Tengah,4,KF147,Antihistamines for systemic use,684900,"0,08","0,3",630108,"189032,4",3
TRX4409654,16/12/2021,29294,Kimia Farma - Klinik-Apotek-Laboratorium,Ternate,Maluku Utara,"4,1",KF147,Antihistamines for systemic use,684900,"0,13","0,3",595863,"178758,9",3
TRX1995220,01/07/2023,24223,Kimia Farma - Klinik & Apotek,Makassar,Sulawesi Selatan,"4,7",KF147,Antihistamines for systemic use,684900,"0,1","0,3",616410,184923,3
TRX4342094,09/12/2021,75568,Kimia Farma - Klinik-Apotek-Laboratorium,Purwakarta,Jawa Barat,"4,1",KF147,Antihistamines for systemic use,684900,"0,06","0,3",643806,"193141,8",3
TRX3362697,19/10/2022,21204,Kimia Farma - Klinik & Apotek,Sibolga,Sumatera Utara,5,KF147,Antihistamines for systemic use,684900,"0,01","0,3",678051,"203415,3",3
TRX6637569,31/05/2022,95634,Kimia Farma - Klinik & Apotek,Sorong,Papua Barat,"4,5",KF147,Antihistamines for systemic use,684900,"0,06","0,3",643806,"193141,8",3
TRX2544872,25/02/2020,18235,Kimia Farma - Klinik & Apotek,Pekanbaru,Riau,"4,8",KF147,Antihistamines for systemic use,684900,"0,11","0,3",609561,"182868,3",3
TRX2697995,26/10/2021,76725,Kimia Farma - Apotek,Subang,Jawa Barat,"4,9",KF147,Antihistamines for systemic use,684900,"0,04","0,3",657504,"197251,2",3
TRX1682293,28/05/2023,42965,Kimia Farma - Apotek,Yogyakarta,DI Yogyakarta,4,KF147,Antihistamines for systemic use,684900,"0,1","0,3",616410,184923,3
TRX5381323,20/06/2021,89156,Kimia Farma - Klinik & Apotek,Pontianak,Kalimantan Barat,4,KF147,Antihistamines for systemic use,684900,"0,09","0,3",623259,"186977,7",3
TRX6355348,25/12/2020,97894,Kimia Farma - Klinik & Apotek,Subang,Jawa Barat,"4,5",KF147,Antihistamines for systemic use,684900,"0,09","0,3",623259,"186977,7",3
TRX6559552,24/04/2023,78847,Kimia Farma - Klinik-Apotek-Laboratorium,Batam,Kepulauan Riau,"4,6",KF147,Antihistamines for systemic use,684900,"0,01","0,3",678051,"203415,3",3
TRX4296304,11/02/2020,88782,Kimia Farma - Klinik-Apotek-Laboratorium,Makassar,Sulawesi Selatan,5,KF147,Antihistamines for systemic use,684900,"0,05","0,3",650655,"195196,5",3
TRX9691846,20/03/2023,47901,Kimia Farma - Apotek,Cianjur,Jawa Barat,"4,1",KF147,Antihistamines for systemic use,684900,"0,04","0,3",657504,"197251,2",3
TRX1153050,06/07/2020,89771,Kimia Farma - Klinik & Apotek,Pekanbaru,Riau,"4,1",KF147,Antihistamines for systemic use,684900,"0,14","0,3",589014,"176704,2",3
TRX8760520,03/12/2021,53383,Kimia Farma - Klinik-Apotek-Laboratorium,Garut,Jawa Barat,"4,6",KF147,Antihistamines for systemic use,684900,"0,04","0,3",657504,"197251,2",3
TRX2412965,24/05/2021,37599,Kimia Farma - Klinik & Apotek,Manado,Sulawesi Utara,5,KF147,Antihistamines for systemic use,684900,"0,12","0,3",602712,"180813,6",3
TRX1084145,13/12/2023,24559,Kimia Farma - Klinik-Apotek-Laboratorium,Kendari,Sulawesi Tenggara,5,KF147,Antihistamines for systemic use,684900,"0,01","0,3",678051,"203415,3",3
TRX3901824,07/08/2021,13792,Kimia Farma - Apotek,Pontianak,Kalimantan Barat,4,KF147,Antihistamines for systemic use,684900,"0,03","0,3",664353,"199305,9",3
TRX5216339,03/06/2021,72718,Kimia Farma - Klinik & Apotek,Bekasi,Jawa Barat,"4,9",KF147,Antihistamines for systemic use,684900,"0,11","0,3",609561,"182868,3",3
TRX9622982,08/06/2021,47413,Kimia Farma - Klinik & Apotek,Garut,Jawa Barat,"4,4",KF147,Antihistamines for systemic use,684900,"0,06","0,3",643806,"193141,8",3
TRX5061094,12/05/2021,24277,Kimia Farma - Apotek,Lhokseumawe,Aceh,"4,2",KF147,Antihistamines for systemic use,684900,"0,03","0,3",664353,"199305,9",3
TRX4641930,26/05/2020,50164,Kimia Farma - Klinik & Apotek,Cianjur,Jawa Barat,"4,1",KF147,Antihistamines for systemic use,684900,"0,05","0,3",650655,"195196,5",3
TRX7733068,08/03/2021,66717,Kimia Farma - Apotek,Subang,Jawa Barat,"4,2",KF147,Antihistamines for systemic use,684900,"0,09","0,3",623259,"186977,7",3
TRX8988189,13/11/2020,63942,Kimia Farma - Apotek,Bandung,Jawa Barat,5,KF147,Antihistamines for systemic use,684900,"0,12","0,3",602712,"180813,6",3
TRX8826144,03/02/2020,35596,Kimia Farma - Klinik-Apotek-Laboratorium,Denpasar,Bali,"4,7",KF147,Antihistamines for systemic use,684900,0,"0,3",684900,205470,3
TRX5706463,07/10/2023,12369,Kimia Farma - Apotek,Ciamis,Jawa Barat,"4,4",KF147,Antihistamines for systemic use,684900,"0,12","0,3",602712,"180813,6",3
TRX1682644,11/11/2021,27405,Kimia Farma - Klinik & Apotek,Padang,Sumatera Barat,"4,2",KF147,Antihistamines for systemic use,684900,"0,06","0,3",643806,"193141,8",3
TRX1484886,06/07/2022,14338,Kimia Farma - Klinik & Apotek,Cilacap,Jawa Tengah,4,KF147,Antihistamines for systemic use,684900,"0,01","0,3",678051,"203415,3",3
TRX5667468,28/04/2023,28923,Kimia Farma - Klinik & Apotek,Purwakarta,Jawa Barat,"4,2",KF147,Antihistamines for systemic use,684900,"0,05","0,3",650655,"195196,5",3
TRX5205238,29/07/2022,28422,Kimia Farma - Apotek,Pariaman,Sumatera Barat,"3,9",KF147,Antihistamines for systemic use,684900,"0,02","0,3",671202,"201360,6",3
TRX6804230,04/01/2022,65622,Kimia Farma - Klinik & Apotek,Padang,Sumatera Barat,"4,6",KF147,Antihistamines for systemic use,684900,"0,1","0,3",616410,184923,3
TRX5870658,19/02/2020,71419,Kimia Farma - Klinik & Apotek,Sukabumi,Jawa Barat,"4,6",KF147,Antihistamines for systemic use,684900,"0,05","0,3",650655,"195196,5",3
TRX6378086,14/02/2022,22360,Kimia Farma - Klinik-Apotek-Laboratorium,Pangkalpinang,Bangka Belitung,"4,5",KF147,Antihistamines for systemic use,684900,"0,03","0,3",664353,"199305,9",3
TRX7899288,20/06/2021,34034,Kimia Farma - Apotek,Tomohon,Sulawesi Utara,"3,9",KF147,Antihistamines for systemic use,684900,"0,08","0,3",630108,"189032,4",3
TRX7849196,22/07/2021,22086,Kimia Farma - Apotek,Tanjungpinang,Kepulauan Riau,"4,2",KF147,Antihistamines for systemic use,684900,"0,09","0,3",623259,"186977,7",3
TRX1275846,20/02/2023,57196,Kimia Farma - Apotek,Pematangsiantar,Sumatera Utara,"4,8",KF147,Antihistamines for systemic use,684900,"0,05","0,3",650655,"195196,5",3
TRX8927141,13/10/2020,29729,Kimia Farma - Klinik-Apotek-Laboratorium,Denpasar,Bali,"4,2",KF147,Antihistamines for systemic use,684900,"0,05","0,3",650655,"195196,5",3
TRX4846283,07/02/2021,19046,Kimia Farma - Klinik-Apotek-Laboratorium,Langsa,Aceh,5,KF147,Antihistamines for systemic use,684900,"0,1","0,3",616410,184923,3
